event_time,src_ip,dst_ip,asset_name,business_level,exposure,log_source,event_type,request_method,request_uri,status_code,user_agent,username,auth_result,signature,severity,raw_message
2026-06-15 11:59:17,42.205.183.52,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,emma,success,,,2026-06-15 11:59:17 src_ip=42.205.183.52 dst_ip=192.168.10.20 username=emma auth_result=success
2026-06-15 11:59:43,157.137.49.87,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/products?id=1001,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"157.137.49.87 - - [15/Jun/2026:11:59:43 +0800] ""GET /products?id=1001 HTTP/1.1"" 200 2513 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 12:00:00,178.111.223.252,192.168.10.20,Login-Server-01,core,public,suricata_eve,flow,,,,,,,,,"{""timestamp"": ""2026-06-15T12:00:00+08:00"", ""src_ip"": ""178.111.223.252"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""flow"", ""flow"": {""pkts_toserver"": 9, ""pkts_toclient"": 20}}"
2026-06-15 12:00:00,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=%27%20union%20select%20username%2Cpassword%20from%20users--,200,sqlmap/1.7.9#stable,,,,,"185.199.110.14 - - [15/Jun/2026:12:00:00 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 200 2131 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
2026-06-15 12:00:06,155.126.108.87,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/index.html,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"155.126.108.87 - - [15/Jun/2026:12:00:06 +0800] ""GET /index.html HTTP/1.1"" 200 7810 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.20"""
2026-06-15 12:00:14,83.66.201.155,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,david,success,,,2026-06-15 12:00:14 src_ip=83.66.201.155 dst_ip=192.168.10.20 username=david auth_result=success
2026-06-15 12:00:18,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/product?id=1%20or%201=1,403,Nikto/2.5.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:00:18 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 403 1328 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
2026-06-15 12:00:30,50.131.59.168,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/assets/main.css,304,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"50.131.59.168 - - [15/Jun/2026:12:00:30 +0800] ""GET /assets/main.css HTTP/1.1"" 304 7219 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.20"""
2026-06-15 12:00:36,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,"/api/report?id=10%20union%20select%20null,version()",500,dirbuster/1.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:00:36 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 500 1510 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
2026-06-15 12:00:54,111.232.192.203,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/user/profile,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"111.232.192.203 - - [15/Jun/2026:12:00:54 +0800] ""GET /user/profile HTTP/1.1"" 200 361 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 12:00:54,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=sleep%285%29,200,python-requests/2.31.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:00:54 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 200 2102 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
2026-06-15 12:01:12,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),403,curl/8.6.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:01:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 403 2322 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
2026-06-15 12:01:13,123.3.182.66,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,helen,success,,,2026-06-15 12:01:13 src_ip=123.3.182.66 dst_ip=192.168.10.20 username=helen auth_result=success
2026-06-15 12:01:15,94.140.195.113,192.168.10.20,Login-Server-01,core,public,suricata_eve,flow,,,,,,,,,"{""timestamp"": ""2026-06-15T12:01:15+08:00"", ""src_ip"": ""94.140.195.113"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""flow"", ""flow"": {""pkts_toserver"": 20, ""pkts_toclient"": 18}}"
2026-06-15 12:01:23,62.121.49.154,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/api/v1/orders?page=1,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"62.121.49.154 - - [15/Jun/2026:12:01:23 +0800] ""GET /api/v1/orders?page=1 HTTP/1.1"" 200 4205 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 12:01:30,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=%27%20union%20select%20username%2Cpassword%20from%20users--,500,sqlmap/1.7.9#stable,,,,,"185.199.110.14 - - [15/Jun/2026:12:01:30 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 500 1293 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
2026-06-15 12:01:40,166.251.223.7,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/user/profile,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"166.251.223.7 - - [15/Jun/2026:12:01:40 +0800] ""GET /user/profile HTTP/1.1"" 200 3617 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 12:01:48,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/product?id=1%20or%201=1,200,Nikto/2.5.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:01:48 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 200 1751 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
2026-06-15 12:02:06,209.75.90.116,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,bob,success,,,2026-06-15 12:02:06 src_ip=209.75.90.116 dst_ip=192.168.10.20 username=bob auth_result=success
2026-06-15 12:02:06,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,"/api/report?id=10%20union%20select%20null,version()",403,dirbuster/1.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:02:06 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 403 851 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
2026-06-15 12:02:13,95.111.182.177,192.168.10.20,Login-Server-01,core,public,access_log,web_request,POST,/,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"95.111.182.177 - - [15/Jun/2026:12:02:13 +0800] ""POST / HTTP/1.1"" 302 3438 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.20"""
2026-06-15 12:02:24,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=sleep%285%29,500,python-requests/2.31.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:02:24 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 500 1371 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
2026-06-15 12:02:30,50.70.124.92,192.168.10.20,Login-Server-01,core,public,suricata_eve,flow,,,,,,,,,"{""timestamp"": ""2026-06-15T12:02:30+08:00"", ""src_ip"": ""50.70.124.92"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""flow"", ""flow"": {""pkts_toserver"": 9, ""pkts_toclient"": 10}}"
2026-06-15 12:02:31,83.166.59.197,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/products,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"83.166.59.197 - - [15/Jun/2026:12:02:31 +0800] ""GET /products HTTP/1.1"" 200 3739 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 12:02:42,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),200,curl/8.6.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:02:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 200 2295 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
2026-06-15 12:02:56,105.38.166.23,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,emma,success,,,2026-06-15 12:02:56 src_ip=105.38.166.23 dst_ip=192.168.10.20 username=emma auth_result=success
2026-06-15 12:03:00,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=%27%20union%20select%20username%2Cpassword%20from%20users--,403,sqlmap/1.7.9#stable,,,,,"185.199.110.14 - - [15/Jun/2026:12:03:00 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 403 1796 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
2026-06-15 12:03:03,42.28.231.19,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/status,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"42.28.231.19 - - [15/Jun/2026:12:03:03 +0800] ""GET /status HTTP/1.1"" 302 4089 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 12:03:18,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/product?id=1%20or%201=1,500,Nikto/2.5.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:03:18 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 500 2274 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
2026-06-15 12:03:25,139.218.7.106,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/search?q=office,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"139.218.7.106 - - [15/Jun/2026:12:03:25 +0800] ""GET /search?q=office HTTP/1.1"" 200 756 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 12:03:36,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,"/api/report?id=10%20union%20select%20null,version()",200,dirbuster/1.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:03:36 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 200 2205 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
2026-06-15 12:03:45,155.233.252.89,192.168.10.20,Login-Server-01,core,public,suricata_eve,flow,,,,,,,,,"{""timestamp"": ""2026-06-15T12:03:45+08:00"", ""src_ip"": ""155.233.252.89"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""flow"", ""flow"": {""pkts_toserver"": 18, ""pkts_toclient"": 8}}"
2026-06-15 12:03:48,161.163.155.236,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/api/v1/orders?page=1,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"161.163.155.236 - - [15/Jun/2026:12:03:48 +0800] ""GET /api/v1/orders?page=1 HTTP/1.1"" 200 7078 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 12:03:54,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=sleep%285%29,403,python-requests/2.31.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:03:54 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 403 2254 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
2026-06-15 12:04:00,203.156.233.155,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,bob,success,,,2026-06-15 12:04:00 src_ip=203.156.233.155 dst_ip=192.168.10.20 username=bob auth_result=success
2026-06-15 12:04:12,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),500,curl/8.6.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:04:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 500 1403 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
2026-06-15 12:04:14,174.196.62.234,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/contact,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"174.196.62.234 - - [15/Jun/2026:12:04:14 +0800] ""GET /contact HTTP/1.1"" 200 8094 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 12:04:30,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=%27%20union%20select%20username%2Cpassword%20from%20users--,200,sqlmap/1.7.9#stable,,,,,"185.199.110.14 - - [15/Jun/2026:12:04:30 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 200 1739 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
2026-06-15 12:04:35,149.133.77.128,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/,304,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"149.133.77.128 - - [15/Jun/2026:12:04:35 +0800] ""GET / HTTP/1.1"" 304 340 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 12:04:48,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/product?id=1%20or%201=1,403,Nikto/2.5.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:04:48 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 403 1447 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
2026-06-15 12:04:50,97.250.221.173,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,frank,success,,,2026-06-15 12:04:50 src_ip=97.250.221.173 dst_ip=192.168.10.20 username=frank auth_result=success
2026-06-15 12:05:00,39.108.66.37,192.168.10.20,Login-Server-01,core,public,suricata_eve,flow,,,,,,,,,"{""timestamp"": ""2026-06-15T12:05:00+08:00"", ""src_ip"": ""39.108.66.37"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""flow"", ""flow"": {""pkts_toserver"": 11, ""pkts_toclient"": 14}}"
2026-06-15 12:05:03,89.75.205.123,192.168.10.10,Web-Server-01,core,public,access_log,web_request,POST,/docs/api,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"89.75.205.123 - - [15/Jun/2026:12:05:03 +0800] ""POST /docs/api HTTP/1.1"" 200 2435 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 12:05:06,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,"/api/report?id=10%20union%20select%20null,version()",500,dirbuster/1.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:05:06 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 500 2072 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
2026-06-15 12:05:24,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=sleep%285%29,200,python-requests/2.31.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:05:24 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 200 349 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
2026-06-15 12:05:32,158.46.176.101,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"158.46.176.101 - - [15/Jun/2026:12:05:32 +0800] ""GET / HTTP/1.1"" 200 1790 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 12:05:42,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),403,curl/8.6.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:05:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 403 1786 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
2026-06-15 12:05:46,185.84.11.125,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,frank,success,,,2026-06-15 12:05:46 src_ip=185.84.11.125 dst_ip=192.168.10.20 username=frank auth_result=success
2026-06-15 12:05:50,119.164.91.220,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/login,302,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"119.164.91.220 - - [15/Jun/2026:12:05:50 +0800] ""GET /login HTTP/1.1"" 302 6998 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 12:06:00,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=%27%20union%20select%20username%2Cpassword%20from%20users--,500,sqlmap/1.7.9#stable,,,,,"185.199.110.14 - - [15/Jun/2026:12:06:00 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 500 1231 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
2026-06-15 12:06:15,53.61.53.230,192.168.10.10,Web-Server-01,core,public,access_log,web_request,POST,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"53.61.53.230 - - [15/Jun/2026:12:06:15 +0800] ""POST /contact HTTP/1.1"" 200 4196 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 12:06:15,70.230.234.54,192.168.10.20,Login-Server-01,core,public,suricata_eve,flow,,,,,,,,,"{""timestamp"": ""2026-06-15T12:06:15+08:00"", ""src_ip"": ""70.230.234.54"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""flow"", ""flow"": {""pkts_toserver"": 5, ""pkts_toclient"": 15}}"
2026-06-15 12:06:18,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/product?id=1%20or%201=1,200,Nikto/2.5.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:06:18 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 200 1467 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
2026-06-15 12:06:36,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,"/api/report?id=10%20union%20select%20null,version()",403,dirbuster/1.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:06:36 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 403 2108 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
2026-06-15 12:06:38,91.229.235.248,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,frank,failed,,,2026-06-15 12:06:38 src_ip=91.229.235.248 dst_ip=192.168.10.20 username=frank auth_result=failed
2026-06-15 12:06:48,195.174.19.134,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/login,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"195.174.19.134 - - [15/Jun/2026:12:06:48 +0800] ""GET /login HTTP/1.1"" 200 530 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 12:06:54,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=sleep%285%29,500,python-requests/2.31.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:06:54 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 500 551 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
2026-06-15 12:07:06,47.156.64.134,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/status,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"47.156.64.134 - - [15/Jun/2026:12:07:06 +0800] ""GET /status HTTP/1.1"" 200 6949 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.20"""
2026-06-15 12:07:12,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),200,curl/8.6.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:07:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 200 1251 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
2026-06-15 12:07:30,174.115.192.36,192.168.10.20,Login-Server-01,core,public,suricata_eve,flow,,,,,,,,,"{""timestamp"": ""2026-06-15T12:07:30+08:00"", ""src_ip"": ""174.115.192.36"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""flow"", ""flow"": {""pkts_toserver"": 8, ""pkts_toclient"": 11}}"
2026-06-15 12:07:30,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=%27%20union%20select%20username%2Cpassword%20from%20users--,403,sqlmap/1.7.9#stable,,,,,"185.199.110.14 - - [15/Jun/2026:12:07:30 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 403 2258 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
2026-06-15 12:07:32,161.186.159.58,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/api/v1/orders?page=1,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"161.186.159.58 - - [15/Jun/2026:12:07:32 +0800] ""GET /api/v1/orders?page=1 HTTP/1.1"" 200 7689 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 12:07:35,95.90.97.75,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,emma,success,,,2026-06-15 12:07:35 src_ip=95.90.97.75 dst_ip=192.168.10.20 username=emma auth_result=success
2026-06-15 12:07:48,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/product?id=1%20or%201=1,500,Nikto/2.5.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:07:48 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 500 1615 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
2026-06-15 12:08:01,169.79.83.253,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/products?id=1001,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"169.79.83.253 - - [15/Jun/2026:12:08:01 +0800] ""GET /products?id=1001 HTTP/1.1"" 200 7033 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 12:08:06,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,"/api/report?id=10%20union%20select%20null,version()",200,dirbuster/1.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:08:06 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 200 1180 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
2026-06-15 12:08:20,123.161.153.79,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/download/manual.pdf,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"123.161.153.79 - - [15/Jun/2026:12:08:20 +0800] ""GET /download/manual.pdf HTTP/1.1"" 200 4247 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 12:08:24,185.199.110.14,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=sleep%285%29,403,python-requests/2.31.0,,,,,"185.199.110.14 - - [15/Jun/2026:12:08:24 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 403 2013 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
2026-06-15 12:08:33,91.253.144.148,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,bob,failed,,,2026-06-15 12:08:33 src_ip=91.253.144.148 dst_ip=192.168.10.20 username=bob auth_result=failed
